Animal,Generation,Season,Separation,G_S,Paradigm,Date_Ambitus,Year,NR,Group,Sex,GR_Sex,Trials,EAT_E_Nr,EAT_E_%,EAT_I_Nr,EAT_I_%,EAT_TOT_Nr,EAT_TOT_%%,EAT_E_T,EAT_I_T,EAT_TOT_T,Expl_E_BEF_Nr,Expl_I_BEF_Nr,Expl_E_I_BEF_Nr,Expl_E_BEF_Calc,Expl_I_BEF_Calc,EXPL_BEF,Expl_E_AFT_Nr,Expl_I_AFT_Nr,Expl_E_I_AFT_Nr,Expl_E_AFT_Calc,Expl_I_AFT_Calc,Expl_E_I_AFT_Calc,Expl_E_BEF_AFT_Nr,Expl_I_BEF_AFT_Nr,EXPL_TOT,Expl_E_BEF_T,Expl_I_BEF_T,Expl_E_I_BEF_T,Expl_E_BEF_Calc_T,Expl_I_BEF_Calc_T,Expl_E_I_BEF_Calc_T,Expl_E_AFT_T,Expl_I_AFT_T,Expl_E_I_AFT_T,Expl_E_AFT_T_Calc,Expl_I_AFT_T_Calc,Expl_E_I_AFT_T_Calc,Expl_E_BEF_AFT_T,Expl_I_BEF_AFT_T,Expl_TOT_T,LAT_E,LAT_I,LAT_E_I,Lat_Tot_Log,Lat_E_Log,Lat_I_Log,Box_E_BEF_Nr,Box_I_BEF_Nr,Box_E_I_BEF_Nr,Box_REP_E_BEF_Nr,Box_REP_I_BEF_Nr,Box_REP_E_I_BEF_Nr,Expl_REP_E_BEF_Nr,Expl_REP_I_BEF_Nr,Expl_REP_BEF_Nr,Expl_REP_E_BEF_Calc_T,Expl_REP_I_BEF_Calc_T,Expl_REP_E_I_BEF_Calc_T,Expl_REP_E_AFT_Nr,Expl_REP_I_AFT_Nr,Expl_REP_AFT_Nr,Expl_REP_E_AFT_Nr_Calc,Expl_REP_I_AFT_Nr_Calc,Expl_REP_AFT_Nr_Calc,Expl_REP_E_BEF_AFT_Nr,Expl_REP_I_BEF_AFT_Nr,Expl_REP_TOT_Nr,Dir_Change_Nr,Circle_Nr,LOCO_TOT,Explored Area,Loco_BEF_NR,LOCO_BEF,Expl_E_BEF_Ratio,Expl_E_TOT_Ratio,L_C_E,L_C_I,L_C_Tot,L_C,A_E,Expl_E_BEF_Loco_ratio,Expl_I_BEF_Loco_ratio,Expl_EI_BEF_Loco_ratio,Expl_E_TOT_Loco_ratio,Expl_I_TOT_Loco_ratio,Expl_E_I_TOT_Loco_ratio,Eff_Expl_E,Eff_Expl_I,Eff_Expl_EI,E_E
LE4F_3_40,2,Spring,2020-05-04,2_Spring,2,2020-06-16,1,40,Lisket,Male,Lisket_Male,3,,,8,100.0,8,100.0,,120,120,13,21,34,32.5,52.5,85.0,15.0,19.0,34,25.0,31.666666666666668,56.666666666666664,28,40,68,10076.0,8898.0,18974.0,25190.0,22245.0,47435.0,6333.0,13696.0,20029.0,10555.0,22826.666666666668,33381.666666666664,16409,22594,39003,34475,4617,4617,4.537504274847888,3.664359874551141,3.664359874551141,6,8,14,1,6,7,1,7,8,2.5,17.5,20.0,3,7,10,5.0,11.666666666666666,16.666666666666668,4,14,18,45.0,1.0,62,4,25,62.5,38.23529411764706,41.1764705882353,,250.0,125.0,250.0,23.529411764705884,0.52,0.84,1.36,0.45161290322580644,0.6451612903225806,1.096774193548387,,1.0,0.5714285714285714,1.0
LE4F_4_40,2,Spring,2020-05-04,2_Spring,2,2020-06-16,1,40,Lisket,Male,Lisket_Male,4,,,8,100.0,8,100.0,,80,80,9,14,23,33.75,52.5,86.25,23.0,30.0,53,31.363636363636363,40.90909090909091,72.27272727272727,32,44,76,3152.0,6848.0,10000.0,11820.0,25680.0,37500.0,19612.0,17097.0,36709.0,26743.636363636364,23314.090909090908,50057.72727272727,22764,23945,46709,6059,8731,6059,3.7824009524965296,3.941063988219902,3.7824009524965296,3,8,11,0,5,5,0,8,8,0.0,30.0,30.0,5,13,18,6.818181818181818,17.727272727272727,24.545454545454547,5,21,26,52.0,0.0,57,4,13,48.75,39.130434782608695,42.10526315789474,,375.0,187.5,375.0,34.78260869565217,0.6923076923076923,1.0769230769230769,1.7692307692307692,0.5614035087719298,0.7719298245614035,1.3333333333333333,,1.0,0.7272727272727273,1.0
LE4F_1_41,2,Spring,2020-05-04,2_Spring,1,2020-06-23,1,41,Lisket,Female,Lisket_Female,1,5.0,62.5,1,12.5,6,37.5,300.0,300,300,13,5,18,13.0,5.0,18.0,0.0,0.0,0,,,,13,5,18,14360.0,2793.0,17153.0,14360.0,2793.0,17153.0,0.0,0.0,0.0,,,,14360,2793,17153,3352,16641,3352,3.525304009958239,4.221179420598498,3.525304009958239,5,3,8,5,1,6,8,1,9,8.0,1.0,9.0,0,0,0,,,,8,1,9,9.0,4.0,26,4,26,26.0,72.22222222222223,72.22222222222223,62.5,12.5,37.5,37.5,33.333333333333336,0.5,0.19230769230769232,0.6923076923076923,0.5,0.19230769230769232,0.6923076923076923,1.0,0.3333333333333333,0.75,0.75
LE4F_2_41,2,Spring,2020-05-04,2_Spring,1,2020-06-23,1,41,Lisket,Female,Lisket_Female,2,8.0,100.0,8,100.0,16,100.0,148.0,138,148,12,15,27,24.324324324324323,30.405405405405407,54.729729729729726,12.0,10.0,22,23.68421052631579,19.736842105263158,43.421052631578945,24,25,49,7646.0,9332.0,16978.0,15498.648648648648,18916.216216216217,34414.86486486487,8907.0,8551.0,17458.0,17579.605263157893,16876.973684210527,34456.57894736842,16553,17883,34436,32263,7915,7915,4.508704748138777,3.8984509191983747,3.8984509191983747,8,8,16,2,5,7,2,6,8,4.054054054054054,12.162162162162161,16.216216216216218,1,2,3,1.9736842105263157,3.9473684210526314,5.921052631578948,3,8,11,34.0,0.0,42,4,16,32.432432432432435,44.44444444444444,48.97959183673469,202.7027027027027,217.3913043478261,202.7027027027027,202.7027027027027,59.25925925925926,0.75,0.9375,1.6875,0.5714285714285714,0.5952380952380952,1.1666666666666667,1.0,1.0,1.0,1.0
LE4F_3_41,2,Spring,2020-05-04,2_Spring,2,2020-06-23,1,41,Lisket,Female,Lisket_Female,3,,,8,100.0,8,100.0,,129,129,17,32,49,39.53488372093023,74.4186046511628,113.95348837209302,0.0,0.0,0,0.0,0.0,0.0,17,32,49,12468.0,14331.0,26799.0,28995.3488372093,33327.90697674418,62323.25581395349,0.0,0.0,0.0,0.0,0.0,0.0,12468,14331,26799,31711,32309,31711,4.501209937632075,4.509323516321489,4.501209937632075,8,8,16,4,8,12,6,12,18,13.953488372093023,27.906976744186046,41.86046511627907,0,0,0,0.0,0.0,0.0,6,12,18,33.0,3.0,48,4,48,111.62790697674419,34.69387755102041,34.69387755102041,,232.5581395348837,116.27906976744185,232.5581395348837,16.3265306122449,0.3541666666666667,0.6666666666666666,1.0208333333333333,0.3541666666666667,0.6666666666666666,1.0208333333333333,,1.0,0.5,1.0
LE4F_4_41,2,Spring,2020-05-04,2_Spring,2,2020-06-23,1,41,Lisket,Female,Lisket_Female,4,,,8,100.0,8,100.0,,163,163,26,38,64,47.852760736196316,69.93865030674847,117.79141104294479,0.0,0.0,0,0.0,0.0,0.0,26,38,64,12502.0,20412.0,32914.0,23009.815950920245,37568.0981595092,60577.91411042945,0.0,0.0,0.0,0.0,0.0,0.0,12502,20412,32914,45311,81081,45311,4.6562036470321875,4.908919096357969,4.6562036470321875,8,8,16,6,8,14,9,20,29,16.56441717791411,36.809815950920246,53.374233128834355,0,0,0,0.0,0.0,0.0,9,20,29,36.0,2.0,54,4,54,99.38650306748467,40.625,40.625,,184.04907975460122,92.02453987730061,184.04907975460122,12.5,0.48148148148148145,0.7037037037037037,1.1851851851851851,0.48148148148148145,0.7037037037037037,1.1851851851851851,,1.0,0.5,1.0
LE4F_1_42,2,Spring,2020-05-04,2_Spring,1,2020-06-16,1,42,Lisket,Male,Lisket_Male,1,3.0,37.5,5,62.5,8,50.0,300.0,300,300,14,18,32,14.0,18.0,32.0,0.0,0.0,0,,,,14,18,32,20489.0,20456.0,40945.0,20489.0,20456.0,40945.0,0.0,0.0,0.0,,,,20489,20456,40945,31837,17294,17294,4.502932137431551,4.237895454639604,4.237895454639604,5,7,12,3,5,8,7,8,15,7.0,8.0,15.0,0,0,0,,,,7,8,15,16.0,1.0,30,4,30,30.0,43.75,43.75,37.5,62.5,50.0,50.0,25.0,0.4666666666666667,0.6,1.0666666666666667,0.4666666666666667,0.6,1.0666666666666667,0.6,0.7142857142857143,0.6666666666666666,0.6666666666666666
LE4F_2_42,2,Spring,2020-05-04,2_Spring,1,2020-06-16,1,42,Lisket,Male,Lisket_Male,2,7.0,87.5,6,75.0,13,81.25,300.0,300,300,12,12,24,12.0,12.0,24.0,0.0,0.0,0,,,,12,12,24,10336.0,7717.0,18053.0,10336.0,7717.0,18053.0,0.0,0.0,0.0,,,,10336,7717,18053,162677,186149,162677,5.211326154785788,5.269860707513055,5.211326154785788,7,6,13,3,5,8,5,5,10,5.0,5.0,10.0,0,0,0,,,,5,5,10,7.0,0.0,10,2,10,10.0,50.0,50.0,87.5,75.0,81.25,81.25,54.166666666666664,1.2,1.2,2.4,1.2,1.2,2.4,1.0,1.0,1.0,1.0
LE4F_3_42,2,Spring,2020-05-04,2_Spring,2,2020-06-16,1,42,Lisket,Male,Lisket_Male,3,,,8,100.0,8,100.0,,146,146,10,19,29,20.54794520547945,39.04109589041096,59.58904109589041,19.0,20.0,39,37.01298701298701,38.96103896103896,75.97402597402598,29,39,68,5220.0,8591.0,13811.0,10726.027397260274,17652.739726027397,28378.76712328767,17526.0,17028.0,34554.0,34141.55844155844,33171.42857142857,67312.98701298701,22746,25619,48365,50323,6070,6070,4.701766523625792,3.7831886910752575,3.7831886910752575,6,8,14,2,5,7,2,8,10,4.109589041095891,16.438356164383563,20.54794520547945,9,3,12,17.532467532467532,5.8441558441558445,23.376623376623378,11,11,22,41.0,0.0,50,4,21,43.15068493150685,34.48275862068966,42.64705882352941,,205.4794520547945,102.73972602739725,205.4794520547945,27.586206896551722,0.47619047619047616,0.9047619047619048,1.380952380952381,0.58,0.78,1.36,,1.0,0.5714285714285714,1.0
LE4F_4_42,2,Spring,2020-05-04,2_Spring,2,2020-06-16,1,42,Lisket,Male,Lisket_Male,4,,,8,100.0,8,100.0,,84,84,6,10,16,21.428571428571427,35.714285714285715,57.142857142857146,17.0,28.0,45,23.61111111111111,38.888888888888886,62.5,23,38,61,3627.0,7238.0,10865.0,12953.57142857143,25850.0,38803.57142857143,10627.0,14838.0,25465.0,14759.722222222223,20608.333333333332,35368.055555555555,14254,22076,36330,3016,33566,3016,3.4794313371977363,4.5258995902372385,3.4794313371977363,2,8,10,0,3,3,0,4,4,0.0,14.285714285714286,14.285714285714286,6,15,21,8.333333333333334,20.833333333333332,29.166666666666668,6,19,25,39.0,1.0,46,4,9,32.142857142857146,37.5,37.704918032786885,,357.14285714285717,178.57142857142858,357.14285714285717,50.0,0.6666666666666666,1.1111111111111112,1.7777777777777777,0.5,0.8260869565217391,1.326086956521739,,1.0,0.8,1.0
LE4F_1_43,2,Spring,2020-05-04,2_Spring,1,2020-06-16,1,43,Lisket,Male,Lisket_Male,1,7.0,87.5,6,75.0,13,81.25,300.0,300,300,13,10,23,13.0,10.0,23.0,0.0,0.0,0,,,,13,10,23,16510.0,12128.0,28638.0,16510.0,12128.0,28638.0,0.0,0.0,0.0,,,,16510,12128,28638,14732,18702,14732,4.168261710182875,4.271888052660484,4.168261710182875,7,6,13,4,3,7,6,3,9,6.0,3.0,9.0,0,0,0,,,,6,3,9,20.0,3.0,39,4,39,39.0,56.52173913043478,56.52173913043478,87.5,75.0,81.25,81.25,56.52173913043478,0.3333333333333333,0.2564102564102564,0.5897435897435898,0.3333333333333333,0.2564102564102564,0.5897435897435898,1.0,1.0,1.0,1.0
LE4F_2_43,2,Spring,2020-05-04,2_Spring,1,2020-06-16,1,43,Lisket,Male,Lisket_Male,2,8.0,100.0,8,100.0,16,100.0,185.0,180,185,20,14,34,32.432432432432435,22.7027027027027,55.13513513513514,7.0,10.0,17,18.26086956521739,26.08695652173913,44.34782608695652,27,24,51,10059.0,9199.0,19258.0,16311.891891891892,14917.297297297297,31229.18918918919,3922.0,7744.0,11666.0,10231.304347826086,20201.739130434784,30433.043478260868,13981,16943,30924,11509,29179,11509,4.061037590063418,4.46507040400967,4.061037590063418,8,8,16,5,4,9,7,4,11,11.35135135135135,6.486486486486487,17.83783783783784,1,2,3,2.608695652173913,5.217391304347826,7.826086956521739,8,6,14,38.0,0.0,47,4,22,35.67567567567568,58.8235294117647,52.94117647058823,162.16216216216216,166.66666666666666,162.16216216216216,162.16216216216216,47.05882352941177,0.9090909090909091,0.6363636363636364,1.5454545454545454,0.574468085106383,0.5106382978723404,1.0851063829787233,1.0,1.0,1.0,1.0
LE4F_3_43,2,Spring,2020-05-04,2_Spring,2,2020-06-16,1,43,Lisket,Male,Lisket_Male,3,,,8,100.0,8,100.0,,73,73,6,11,17,24.65753424657534,45.205479452054796,69.86301369863014,13.0,17.0,30,17.180616740088105,22.46696035242291,39.647577092511014,19,28,47,2282.0,4603.0,6885.0,9378.082191780823,18916.438356164384,28294.520547945205,5166.0,10317.0,15483.0,6827.312775330396,13634.801762114537,20462.114537444933,7448,14920,22368,26764,28141,26764,4.427551021207393,4.449339526174968,4.427551021207393,4,8,12,0,3,3,0,4,4,0.0,16.438356164383563,16.438356164383563,3,5,8,3.9647577092511015,6.607929515418502,10.572687224669604,3,9,12,31.0,0.0,49,4,14,57.534246575342465,35.294117647058826,40.42553191489362,,410.958904109589,205.4794520547945,410.958904109589,47.05882352941177,0.42857142857142855,0.7857142857142857,1.2142857142857142,0.3877551020408163,0.5714285714285714,0.9591836734693877,,1.0,0.6666666666666666,1.0
LE4F_4_43,2,Spring,2020-05-04,2_Spring,2,2020-06-16,1,43,Lisket,Male,Lisket_Male,4,,,8,100.0,8,100.0,,107,107,13,16,29,36.44859813084112,44.85981308411215,81.30841121495327,25.0,25.0,50,38.86010362694301,38.86010362694301,77.72020725388602,38,41,79,5287.0,9017.0,14304.0,14823.364485981308,25281.30841121495,40104.67289719626,15733.0,13762.0,29495.0,24455.44041450777,21391.709844559584,45847.150259067355,21020,22779,43799,5228,31391,5228,3.7183355789085066,4.496805150920314,3.7183355789085066,7,8,15,0,6,6,0,12,12,0.0,33.64485981308411,33.64485981308411,5,11,16,7.772020725388601,17.098445595854923,24.870466321243523,5,23,28,52.0,0.0,58,4,15,42.05607476635514,44.827586206896555,48.10126582278481,,280.3738317757009,140.18691588785046,280.3738317757009,27.586206896551722,0.8666666666666667,1.0666666666666667,1.9333333333333333,0.6551724137931034,0.7068965517241379,1.3620689655172413,,1.0,0.5333333333333333,1.0
LE4F_1_44,2,Spring,2020-05-04,2_Spring,1,2020-06-18,1,44,Lisket,Female,Lisket_Female,1,2.0,25.0,2,25.0,4,25.0,300.0,300,300,7,8,15,7.0,8.0,15.0,0.0,0.0,0,,,,7,8,15,9655.0,13716.0,23371.0,9655.0,13716.0,23371.0,0.0,0.0,0.0,,,,9655,13716,23371,26915,15435,15435,4.429994384151707,4.188506633818114,4.188506633818114,6,7,13,1,1,2,1,1,2,1.0,1.0,2.0,0,0,0,,,,1,1,2,14.0,2.0,29,4,29,29.0,46.666666666666664,46.666666666666664,25.0,25.0,25.0,25.0,26.666666666666668,0.2413793103448276,0.27586206896551724,0.5172413793103449,0.2413793103448276,0.27586206896551724,0.5172413793103449,0.3333333333333333,0.2857142857142857,0.3076923076923077,0.3076923076923077
LE4F_2_44,2,Spring,2020-05-04,2_Spring,1,2020-06-18,1,44,Lisket,Female,Lisket_Female,2,0.0,0.0,2,25.0,2,12.5,300.0,300,300,6,5,11,6.0,5.0,11.0,0.0,0.0,0,,,,6,5,11,2895.0,5372.0,8267.0,2895.0,5372.0,8267.0,0.0,0.0,0.0,,,,2895,5372,8267,182609,94955,94955,5.261522178203841,4.977517838111872,4.977517838111872,3,4,7,1,1,2,1,1,2,1.0,1.0,2.0,0,0,0,,,,1,1,2,5.0,0.0,10,3,10,10.0,54.54545454545455,54.54545454545455,0.0,25.0,12.5,12.5,18.181818181818183,0.6,0.5,1.1,0.6,0.5,1.1,0.0,0.5,0.2857142857142857,0.2857142857142857
LE4F_3_44,2,Spring,2020-05-04,2_Spring,2,2020-06-18,1,44,Lisket,Female,Lisket_Female,3,,,8,100.0,8,100.0,,253,253,27,30,57,32.015810276679844,35.573122529644266,67.58893280632411,6.0,7.0,13,38.297872340425535,44.680851063829785,82.97872340425532,33,37,70,22931.0,31298.0,54229.0,27190.909090909092,37112.25296442688,64303.16205533597,2422.0,4659.0,7081.0,15459.574468085106,29738.297872340427,45197.87234042553,25353,35957,61310,47945,17374,17374,4.680743322963766,4.239899817176968,4.239899817176968,8,8,16,6,6,12,11,13,24,13.043478260869565,15.41501976284585,28.458498023715414,0,0,0,0.0,0.0,0.0,11,13,24,45.0,1.0,56,4,44,52.17391304347826,47.36842105263158,47.142857142857146,,118.57707509881423,59.28853754940712,118.57707509881423,14.035087719298245,0.6136363636363636,0.6818181818181818,1.2954545454545454,0.5892857142857143,0.6607142857142857,1.25,,1.0,0.5,1.0
LE4F_4_44,2,Spring,2020-05-04,2_Spring,2,2020-06-18,1,44,Lisket,Female,Lisket_Female,4,,,8,100.0,8,100.0,,156,156,6,15,21,11.538461538461538,28.846153846153847,40.38461538461539,14.0,20.0,34,29.166666666666668,41.666666666666664,70.83333333333333,20,35,55,2549.0,6033.0,8582.0,4901.923076923077,11601.923076923076,16503.846153846152,16869.0,18656.0,35525.0,35143.75,38866.666666666664,74010.41666666667,19418,24689,44107,58581,19314,19314,4.767756780981208,4.285872227069257,4.285872227069257,3,8,11,0,5,5,0,5,5,0.0,9.615384615384615,9.615384615384615,3,6,9,6.25,12.5,18.75,3,11,14,39.0,0.0,50,4,19,36.53846153846154,28.571428571428573,36.36363636363637,,192.30769230769232,96.15384615384616,192.30769230769232,38.095238095238095,0.3157894736842105,0.7894736842105263,1.105263157894737,0.4,0.7,1.1,,1.0,0.7272727272727273,1.0
LE4F_1_45,2,Spring,2020-05-04,2_Spring,1,2020-06-16,1,45,Lisket,Male,Lisket_Male,1,4.0,50.0,6,75.0,10,62.5,300.0,300,300,11,7,18,11.0,7.0,18.0,0.0,0.0,0,,,,11,7,18,16266.0,5914.0,22180.0,16266.0,5914.0,22180.0,0.0,0.0,0.0,,,,16266,5914,22180,8285,25586,8285,3.9182925127553556,4.408002395550654,3.9182925127553556,6,6,12,2,1,3,4,1,5,4.0,1.0,5.0,0,0,0,,,,4,1,5,10.0,2.0,25,4,25,25.0,61.111111111111114,61.111111111111114,50.0,75.0,62.5,62.5,55.55555555555556,0.44,0.28,0.72,0.44,0.28,0.72,0.6666666666666666,1.0,0.8333333333333334,0.8333333333333334
LE4F_2_45,2,Spring,2020-05-04,2_Spring,1,2020-06-16,1,45,Lisket,Male,Lisket_Male,2,0.0,0.0,2,25.0,2,12.5,300.0,300,300,0,5,5,0.0,5.0,5.0,0.0,0.0,0,,,,0,5,5,0.0,4334.0,4334.0,0.0,4334.0,4334.0,0.0,0.0,0.0,,,,0,4334,4334,300000,194618,194618,5.477121254719663,5.289183005198296,5.289183005198296,0,3,3,0,1,1,0,2,2,0.0,2.0,2.0,0,0,0,,,,0,2,2,3.0,1.0,12,4,12,12.0,0.0,0.0,0.0,25.0,12.5,12.5,40.0,0.0,0.4166666666666667,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
LE4F_3_45,2,Spring,2020-05-04,2_Spring,2,2020-06-16,1,45,Lisket,Male,Lisket_Male,3,,,8,100.0,8,100.0,,263,263,16,26,42,18.250950570342205,29.657794676806084,47.90874524714829,4.0,5.0,9,32.432432432432435,40.54054054054054,72.97297297297297,20,31,51,9601.0,17139.0,26740.0,10951.711026615969,19550.190114068442,30501.90114068441,4342.0,4770.0,9112.0,35205.40540540541,38675.67567567567,73881.08108108108,13943,21909,35852,72393,44233,44233,4.859696574369148,4.645746395378245,4.645746395378245,7,8,15,1,8,9,1,12,13,1.1406844106463878,13.688212927756654,14.828897338403042,0,0,0,0.0,0.0,0.0,1,12,13,37.0,0.0,47,4,39,44.48669201520912,38.095238095238095,39.21568627450981,,114.06844106463879,57.034220532319395,114.06844106463879,19.047619047619047,0.41025641025641024,0.6666666666666666,1.0769230769230769,0.425531914893617,0.6595744680851063,1.0851063829787233,,1.0,0.5333333333333333,1.0
LE4F_4_45,2,Spring,2020-05-04,2_Spring,2,2020-06-16,1,45,Lisket,Male,Lisket_Male,4,,,8,100.0,8,100.0,,300,300,6,13,19,6.0,13.0,19.0,0.0,0.0,0,,,,6,13,19,10264.0,16556.0,26820.0,10264.0,16556.0,26820.0,0.0,0.0,0.0,,,,10264,16556,26820,146957,31748,31748,5.16719027764217,4.501716371633598,4.501716371633598,5,8,13,0,4,4,0,5,5,0.0,5.0,5.0,0,0,0,,,,0,5,5,11.0,0.0,18,4,18,18.0,31.57894736842105,31.57894736842105,,100.0,50.0,100.0,42.10526315789474,0.3333333333333333,0.7222222222222222,1.0555555555555556,0.3333333333333333,0.7222222222222222,1.0555555555555556,,1.0,0.6153846153846154,1.0
LE4F_1_46,2,Spring,2020-05-04,2_Spring,1,2020-06-16,1,46,Lisket,Male,Lisket_Male,1,1.0,12.5,2,25.0,3,18.75,300.0,300,300,7,3,10,7.0,3.0,10.0,0.0,0.0,0,,,,7,3,10,12816.0,3727.0,16543.0,12816.0,3727.0,16543.0,0.0,0.0,0.0,,,,12816,3727,16543,12020,147274,12020,4.07990446766672,5.168126082530378,4.07990446766672,3,3,6,2,0,2,4,0,4,4.0,0.0,4.0,0,0,0,,,,4,0,4,10.0,1.0,26,4,26,26.0,70.0,70.0,12.5,25.0,18.75,18.75,30.0,0.2692307692307692,0.11538461538461539,0.38461538461538464,0.2692307692307692,0.11538461538461539,0.38461538461538464,0.3333333333333333,0.6666666666666666,0.5,0.5
LE4F_2_46,2,Spring,2020-05-04,2_Spring,1,2020-06-16,1,46,Lisket,Male,Lisket_Male,2,8.0,100.0,8,100.0,16,100.0,160.0,270,270,22,21,43,24.444444444444443,23.333333333333332,47.77777777777778,3.0,4.0,7,30.0,40.0,70.0,25,25,50,19914.0,25651.0,45565.0,22126.666666666668,28501.11111111111,50627.77777777778,1856.0,5533.0,7389.0,18560.0,55330.0,73890.0,21770,31184,52954,14054,51201,14054,4.1477999492012,4.709278443207096,4.1477999492012,8,8,16,7,5,12,10,9,19,11.11111111111111,10.0,21.11111111111111,0,0,0,0.0,0.0,0.0,10,9,19,32.0,0.0,46,4,36,40.0,51.16279069767442,50.0,187.5,111.11111111111111,111.11111111111111,111.11111111111111,37.2093023255814,0.6111111111111112,0.5833333333333334,1.1944444444444444,0.5434782608695652,0.5434782608695652,1.0869565217391304,1.0,1.0,1.0,1.0
LE4F_3_46,2,Spring,2020-05-04,2_Spring,2,2020-06-16,1,46,Lisket,Male,Lisket_Male,3,,,8,100.0,8,100.0,,168,168,25,29,54,44.642857142857146,51.785714285714285,96.42857142857143,12.0,17.0,29,27.272727272727273,38.63636363636363,65.9090909090909,37,46,83,12801.0,16478.0,29279.0,22858.928571428572,29425.0,52283.92857142857,26346.0,26519.0,52865.0,59877.27272727273,60270.454545454544,120147.72727272728,39147,42997,82144,22387,15642,15642,4.349995899262856,4.194292281551973,4.194292281551973,7,8,15,5,7,12,7,13,20,12.5,23.214285714285715,35.714285714285715,2,3,5,4.545454545454546,6.818181818181818,11.363636363636363,9,16,25,59.0,0.0,71,4,45,80.35714285714286,46.2962962962963,44.57831325301205,,178.57142857142858,89.28571428571429,178.57142857142858,14.814814814814815,0.5555555555555556,0.6444444444444445,1.2,0.5211267605633803,0.647887323943662,1.1690140845070423,,1.0,0.5333333333333333,1.0
LE4F_4_46,2,Spring,2020-05-04,2_Spring,2,2020-06-16,1,46,Lisket,Male,Lisket_Male,4,,,8,100.0,8,100.0,,81,81,17,18,35,62.96296296296296,66.66666666666667,129.62962962962962,36.0,30.0,66,49.31506849315068,41.0958904109589,90.41095890410959,53,48,101,6128.0,9170.0,15298.0,22696.296296296296,33962.96296296296,56659.25925925926,37047.0,24980.0,62027.0,50749.31506849315,34219.17808219178,84968.49315068492,43175,34150,77325,6541,23223,6541,3.8156441491319653,4.365918322176343,3.8156441491319653,5,8,13,1,6,7,1,16,17,3.7037037037037037,59.25925925925926,62.96296296296296,8,10,18,10.95890410958904,13.698630136986301,24.65753424657534,9,26,35,66.0,0.0,71,4,21,77.77777777777777,48.57142857142857,52.475247524752476,,370.3703703703704,185.1851851851852,370.3703703703704,22.857142857142858,0.8095238095238095,0.8571428571428571,1.6666666666666667,0.7464788732394366,0.676056338028169,1.4225352112676057,,1.0,0.6153846153846154,1.0
LE4F_1_47,2,Spring,2020-05-04,2_Spring,1,2020-06-18,1,47,Lisket,Female,Lisket_Female,1,7.0,87.5,5,62.5,12,75.0,300.0,300,300,13,10,23,13.0,10.0,23.0,0.0,0.0,0,,,,13,10,23,6754.0,11683.0,18437.0,6754.0,11683.0,18437.0,0.0,0.0,0.0,,,,6754,11683,18437,120181,6869,6869,5.079835813362318,3.836893516376434,3.836893516376434,7,5,12,2,4,6,2,5,7,2.0,5.0,7.0,0,0,0,,,,2,5,7,19.0,1.0,31,4,31,31.0,56.52173913043478,56.52173913043478,87.5,62.5,75.0,75.0,52.17391304347826,0.41935483870967744,0.3225806451612903,0.7419354838709677,0.41935483870967744,0.3225806451612903,0.7419354838709677,1.0,1.0,1.0,1.0
LE4F_2_47,2,Spring,2020-05-04,2_Spring,1,2020-06-18,1,47,Lisket,Female,Lisket_Female,2,2.0,25.0,1,12.5,3,18.75,300.0,300,300,4,6,10,4.0,6.0,10.0,0.0,0.0,0,,,,4,6,10,3393.0,3868.0,7261.0,3393.0,3868.0,7261.0,0.0,0.0,0.0,,,,3393,3868,7261,202968,57985,57985,5.3074275723028705,4.76331566149819,4.76331566149819,2,4,6,1,1,2,2,2,4,2.0,2.0,4.0,0,0,0,,,,2,2,4,3.0,0.0,5,3,5,5.0,40.0,40.0,25.0,12.5,18.75,18.75,30.0,0.8,1.2,2.0,0.8,1.2,2.0,1.0,0.25,0.5,0.5
LE4F_3_47,2,Spring,2020-05-04,2_Spring,2,2020-06-18,1,47,Lisket,Female,Lisket_Female,3,,,8,100.0,8,100.0,,203,203,16,25,41,23.645320197044335,36.94581280788177,60.59113300492611,7.0,15.0,22,21.649484536082475,46.391752577319586,68.04123711340206,23,40,63,11214.0,12165.0,23379.0,16572.41379310345,17977.83251231527,34550.24630541872,8503.0,6502.0,15005.0,26297.938144329895,20109.278350515466,46407.21649484536,19717,18667,38384,55344,16523,16523,4.743070544670286,4.218088902860845,4.218088902860845,8,8,16,3,7,10,3,11,14,4.433497536945813,16.25615763546798,20.689655172413794,1,3,4,3.0927835051546393,9.278350515463918,12.371134020618557,4,14,18,42.0,0.0,51,4,30,44.33497536945813,39.02439024390244,36.507936507936506,,147.7832512315271,73.89162561576354,147.7832512315271,19.51219512195122,0.5333333333333333,0.8333333333333334,1.3666666666666667,0.45098039215686275,0.7843137254901961,1.2352941176470589,,1.0,0.5,1.0
